,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
7074,ajah, Ado Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,COMMERCIAL PROPERTY,250000,,2837,Added 16 Jan 2018,,,"ABOUT THIS LISTING
Located in the ever busy Ado road (facing the road) is this modern plaza, with modern facilities to help your business grow. The plaza is built to be a home to various businesses or offices. Give us a call to book an appointment.
PRICE
There are 12 shop spaces available but this may change at any moment.
1.    12.25sqm    @     NGN 250k
2.    17sqm    @    NGN 300k
3.    17.5sqm    @    NGN 300k
4.    21sqm    @    NGN 400k
5.    22sqm    @    NGN 400k
6.    22.5sqm    @    NGN 800k
7.    22.8sqm    @    NGN 800k
8.    24sqm    @    NGN 300k
9.    25.48sqm    @    NGN 1.2m
10.    28.sqm    @    NGN 1.2m
11.    28.2sqm    @    NGN 800k
12.    51.84sqm    @    NGN 1.5m


Kindly not that there's an agency fee (10%), legal fee (10%) and a service charge ( disclosed during inspection).
In the case of the same shop/office size with varying prices, kindly note that visibility is put into consideration. Thank you."
7075,ajah, Sangotedo Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,Shop,700000,,N0589,"Updated 16 Jan 2018, Added 12 Dec 2017",,,"shop For Rent At Hopeville Estate, Sangotedo Ajah. It is located on a busy road and is good for commercial activities.
Price: 700,000 for 2 years"
7076,ajah,Beside Golden Park EstateSangotedo Ajah Lagos,6 beds 5 baths 5 Toilets,6,5,5,6 bedroom duplex,3500000,,N0583,"Updated 16 Jan 2018, Added 12 Dec 2017",,6 Bedroom,"6 Bedroom Duplex For with well tilled floor,well fitted kitchen cabinet, ample car space,serene environment at theraannex Beside Golden Park Estate Ajah
Rent #3.5million"
7077,ajah, Sangotedo Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,shop,1000000,,N0591,"Updated 16 Jan 2018, Added 12 Dec 2017",,,"shop For Rent At Hopeville Estate, Sangotedo Ajah. It is located on a busy road and is good for commercial activities and also facing the express

Price: 1 million Rent"
7078,ajah, Ajiwe Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,self contain,700000,,N9089,Added 16 Jan 2018,,1 Bedroom,Brand new room and parlour self contain upstaires and downstairs in Grace Land Estate Ajiwe Ajah. Note: inspection fee 2k
7079,ajah,Green ville estateBadore Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedrooms flat,700000,,H2831,"Updated 15 Jan 2018, Added 08 Aug 2017",,3 Bedroom,"taste fully finished and spacious serviced  3 bedroom apartment to let at badore, Ajah."
7080,ajah, Badore Ajah Lagos,3 beds 2 baths 3 Toilets,3,2,3,3 BEDROOM FLAT,550000,,N1664,"Updated 15 Jan 2018, Added 15 Dec 2017",,3 Bedroom,"very spacious house
parking space
kitchen cabinet
master bedroom ensuit
Visitor's toilet etc


Rent 550k,
agency n Legal 10% each


for enquiries contact the AGENT"
7081,ajah, Ogombo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 BED APARTMENT,500000,,K0339,"Updated 15 Jan 2018, Added 06 Nov 2017",,2 Bedroom,"2 BED APARTMENT IN A SERENE AND WELL GUARDED ENVIRONMENT.
Rent : 500,000
One time payment Caution fee: 25,000
One time payment Agreement fee : 50,000 ( negotiable)
Utility bill: 50,000(annually) and is subject to debate, by tenants."
7082,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Apartment,1200000,,N8611,Added 14 Jan 2018,,3 Bedroom,"It's a newly built Apartment with excellent facilities, Friendly neighbourhood, Good Water and Electricity with Enough Parking space."
7083,ajah, Sangotedo Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,950000,,N8586,Added 14 Jan 2018,,3 Bedroom,Well finished three bedrooms flats with pop finishing touch and kitchen cabinets with wardrobe all rooms ensuit with fabulous environment and well paved compound conducive environment
7084,ajah,Silver land roadSangotedo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,550000,,N8583,Added 14 Jan 2018,,1 Bedroom,Well finished mini flat with pop finishing touch and kitchen cabinets with wardrobewith paved compound conducive environment.
7085,ajah,"New Town Estate , Ogombo Ajah Lagos",2 beds 2 baths 2 Toilets,2,2,2,2bedroom flat,400000,,N8501,Added 13 Jan 2018,,2 Bedroom,"Newly built 2bedroom upstairs all rooms ensuit with car-park tiles water fitted kitchen cabinet water heater painted .etc at Alhaji Dudu Street, New Town Estate Ogombo, Ajah, Lagos. 400k a year only"
7086,ajah,LaCampaigne Tropicana Ibeju Lekki Lagos,beds baths Toilets,0,0,0,"Affordable Dry Lands at Kings Gate Estate 2, Imosan, Ibeju lekki,Lagos.",,Sponsored,0ENPN,Added 14 Apr 2021,,"Drainage System
Survey
Supermarket Nearby
Governor's Consent
Excision
Securi","When it comes to land investment and development, it goes without saying that Lagos is one of the most appreciable places to buy, invest and make huge returns on your investment. A market trend on the popular real estate site, Nigria Property Centre, bears out this fact.

It is also evident that for the discerning investor, what is paramount is massive and optimal returns on any land investment made and when you come to Lagos, the best place to achieve massive growth in your land portfolio is Ibeju Lekki. Presently called the New Lagos, Ibeju Lekki is poised to become the most developed area in West Africa with the huge potential to be one of the best real estate decision you will ever make as countless developments are presently coming up within the axis.

King’s Gate 2 thus offers you the opportunity to key into the massive potentials in the Ibeju Lekki sector as it is a developed estate located at Imosan off Igbogun, via La Campaign Tropicana Resort, Free Trade Zone, Ibeju Lekki, Lagos with close proximity to The Dangote Refinery, Lekki Deep Seaport, La Campaign Tropicana, Lekki Golf Course, Alaro City, Eleganza Industries, Pan Atlantic University, Markets, Filling Stations and various other developments.

The Estate neighbourhood is presently populated with pockets of dwellers and investors readily building their properties. The estate is a prime land that will position your land portfolio for the next wave of dwellers and homeowners that are coming down to the area considering the economic catalysts within the Free Trade Zone axis such as the Dangote Refinery, Lekki Deep Sea Port, The Eleganza Industries, Alaro City and The New International Airport."
7087,ajah,Unity road Badore Ajah Lagos,2 beds 3 baths 2 Toilets,2,3,2,Brand new standard 2 bedroom flat,1000000,,N8355,Added 12 Jan 2018,,2 Bedroom,2 bedroom Flat / Apartment for rent Cooperatives estate Badore Ajah Lagos
7088,ajah, Badore Ajah Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom Apartment,800000,,N8354,Added 12 Jan 2018,,3 Bedroom,3 bedroom Flat / Apartment for rent Cooperative villa Badore Ajah Lagos
7089,ajah,"ROAD 3 G 4 UNIT 2, LEKKI PARADISE 3 ESTATE OFF CHEVRON DRIVE LEKKI AJAH EXPRESSWAY,Chevron Lekki Lagos",6 beds 6 baths 6 Toilets,6,6,6,4BEDROOM SEMI DETACHED HOUSE + BQ,4500000,,N8285,Added 12 Jan 2018,,6 Bedroom,"PROPERTY DESCRIPTION:     TASTEFULLY FINISHED 4BEDROOM SEMI
DETACHED HOUSE + 1ROOM ENCLOSED                                                                                                 SERVANT QUARTER
LOCATION:                                  ROAD 3 G 4 UNIT 2, LEKKI PARADISE 3 ESTATE
OFF CHEVRON DRIVE LEKKI AJAH
EXPRESSWAY, LEKKI, LAGOS.
PROPERTY FEATURES:
GROUND FLOOR
·         GUEST ROOM (ENSUIT) FINISHED WITH FITTED MODERN WARD ROBE, ITALIAN TILES, WATER HEATER, SHOWER, WATER CLOSET AND WASHING HAND BASIN.
·         WAITING ROOM
·         GUEST TOILET.
·         FULLY FITTED SPACIOUS KITCHEN WITH MARBLE TOPS AND SUSPENDE CABINET.
·         SITTING ROOM FINISHED WITH ITALIAN TILES
·         DINING ROOM
TOP FLOOR
·         MASTER BEDROOM FINISHED WITH FITTED WARDROBNE, ITALIAN TILES, JACUZZI BATHTUB, WATER CLOSET, WASHING HAND BASIN AND WATER HEARTER
·         2BEDROOM FLAT(ENSUIT) FINISHED WITH FITTED WARDROBE, ITALIAN TILES, JACUZZI BATHTUB, WATER CLOSET, WASHING HAND BASIN AND WATER HEATER.
·         FAMILY LOUNGE/SITTING ROOM ALL FINISHED WITH ITALIAN TILES.
EXTERIOR
·         WATER TREATMENT PLANT.
·         PREPAID METER.
·         GARDENINIG
ASKING RENT N4.5 MILLION PER ANNUM"
7090,ajah,Abimbola Ado Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom apartment,500000,,N8036,Added 11 Jan 2018,,2 Bedroom,"A spacious 2 bedroom apartment for rent. It has big parlour, 2 bedrooms and two toilets ensuit with a parking space. The rooms are newly painted. It's located in a serene environment in Marshy Hills Estate, along Ado road, Ajah. 10% each for caution fee, estate dues, agency and agreement.


Total initial package is N700,000,


subsequent rent is N500,000"
7091,ajah, Sangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,750000,,N8014,Added 11 Jan 2018,,2 Bedroom,Well renovated two bedrooms flats with pop finishing touch and kitchen cabinets with wardrobe all rooms ensuit with fabulous environment and well paved compound.
7092,ajah, Peninsula Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom apartment,1200000,,N8011,Added 11 Jan 2018,,3 Bedroom,Tastefully Finished of three bedrooms flats with pop finishing touch and kitchen cabinets with wardrobe all rooms ensuit with fabulous environment and well paved .
7093,ajah, Badore Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,Mini flat,400000,,N7963,Added 11 Jan 2018,,1 Bedroom,Mini flat for rent in Ajah clean in and out.
7094,ajah, Badore Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,900000,,N7957,Added 11 Jan 2018,,3 Bedroom,Massive parlour and beautiful finishing. New 3 bedroom in Greenville Estate Ajah.
7095,ajah, Badore Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom Apartment,900000,,N7887,Added 11 Jan 2018,,3 Bedroom,"New well furnished 3 bedroom apartment in Green Ville estate
interlock compound spacious"
7096,ajah,The entrance that leads to the area where is located is after MAYFAIR GARDENAwoyaya Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3 Bedroom flat,600000,,J1868,"Updated 09 Jan 2018, Added 25 Sep 2017",,3 Bedroom,"Newly built 3-Bedroom flat for Rent after MAYFAIR GARDEN, Awoyaya at N600,000


LOCATION: The entrance that leads to the area where is located is after MAYFAIR GARDEN.


RENT FEE: N600,000


IMPORTANT FEATURES


-Well tiled Bedrooms with Wardrobes and all room en-suite
-Well tiled and spaced Kitchen with good Cabinets.
-It has PHCN PREPAID meter
-Two Access gate
-Good Balcony
-The Compound floor is Interlocked
-Clean water
-Located in a serene and secure environment.
-Security personnel on ground for maximum security"
7097,ajah,adjacent to Readington SchoolAjah Lagos,beds baths Toilets,0,0,0,"6 Units of 6 Bedroom Apartment, adjacent to Readington School",800000,,M6195,"Updated 09 Jan 2018, Added 21 Oct 2016",,,"This property is a block of exquisitely finished 6 units of 6 bedroom apartments located adjacent to Readington School, near Lagos Business School, Olokonla/ Ogombo Road, off Lekki/Epe Expressway, Olokonla Estate, Ajah Lagos.

There are two vacant/available apartments in the building, one on the middle floor and the other on the second (last) floor.

It comes with  en suite rooms , all tiled, POP ceiling all through, borehole with treatment plant, interlocked and secure premises with gate house and gate man. Rent is N 800,000/annum

For more information and tour guide, please contact the agent."
7098,ajah,After Lagos Business SchoolSangotedo Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2-Bedroom flat,800000,,J9700,"Updated 09 Jan 2018, Added 03 Nov 2017",,2 Bedroom,"2-Bedroom flat for Rent at LAGOS BUSINESS SCHOOL, Sangotedo. Ajah at N800,000


LOCATION: It is a-pole distance After LAGOS BUSINESS SCHOOL. Sangotedo. Ajah
The building is located not far from the Estate entrance gate.


RENT:
Ground Floor is N800,000 per year
1st Floor is N1 Million per year




IMPORTANT FEATURES
-It is a NEW building of 6 Flats
-Well tiled Bedrooms with Wardrobes and Bathrooms(plus water Heater) en-suite
-Well tiled and spaced Kitchen with good Cabinets and Kitchen Store
-It has Standby 30KVA Power generator
-The Compound floor is covered with paving stones(Interlocked)
-Portable water.
-Located in a serene and secure environment(The Estate has good Security).
-Two Sec/Pri Schools and Creche is located not far from the Apartment
-Security personnel in the compound."
7099,ajah,"Monastery road,Sangotedo Ajah Lagos",4 beds 4 baths 5 Toilets,4,4,5,Luxurious 4 Bedroom Duplex,2000000,,K2334,"Updated 09 Jan 2018, Added 14 Nov 2017",,4 Bedroom,"This beautiful edifice is located on Monastery road, behind Novare Shoprite.
Its features include:
A standby Maid
A Boys Quarters
A Laundry
A Box room


Call For Inspection Today - contact the agent"
7100,ajah, Lekki Gardens Estate Ajah Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom duplex,1300000,,N3422,"Updated 09 Jan 2018, Added 24 Dec 2017",,2 Bedroom,"2 bedroom duplex for rent in Lekki garden phase 3 after Abraham Adesanye with wardrobe and  nice kitchen with 3 toilet,ample car space and located in  a serene environment  with a good road network
Rent: 1.3million"
7101,ajah, Lekki Gardens Estate Ajah Lagos,5 beds 5 baths 6 Toilets,5,5,6,5 bedroom duplex,2000000,,N3423,"Updated 09 Jan 2018, Added 24 Dec 2017",,5 Bedroom,"5 bedroom duplex for rent in Lekki garden phase 2. It has a well spacious sitting and bedroom with well fixed kitchen cabinet and well tilled floor,ample car space and located in  a serene environment  with a good road all rooms have wardrobe  very good security
Rent: 2million"
7102,ajah, Lekki Gardens Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom duplex,1300000,,N3424,"Updated 09 Jan 2018, Added 24 Dec 2017",,3 Bedroom,"3 bedroom duplex for rent in Lekki garden estate phase 2 with Nice kitchen, wardrobe, all room ensuit with a good security
Rent: 1.3million"
7103,ajah, Awoyaya Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,land,950000,,N6903,Added 09 Jan 2018,,,2plots of land facing the express in a good location at awoyaya
7104,ajah,Around Lagos Business SchoolAjah Lagos,3 beds 4 baths 0 Toilets,3,4,0,3 Bedrooms Flat,1200000,,N6912,Added 08 Jan 2018,,3 Bedroom,"Wonderfully Built 3 Bedroom Flat Apartment In Lekki For Rent

This Top notch property is available for rent in a well secured & serene gated Estate. It has a good road network with all road access nicely interlocked.

Visitors are not permitted to come in without resident consent. The Estate also has a large number of basic needs inside the premises; like: Supermarkets, Schools, Church, Bakery, Barbing Saloon and Beauty Saloon, Fashion House, E.t.c

Property Features:

Home Security

Spacious Compound

Tiled Flooring & Pop Ceiling

Prepaid Meter

Water Tank, Pumping machine & Water treatment

Nicely fitted kitchen Shelf with a spacious kitchen store

Shower cubicle

Generator House

Electric Fence"
7105,ajah, Badore Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,750000,,N6774,Added 08 Jan 2018,,3 Bedroom,"A spaciously finished 3 bedroom flat with all rooms ensuite is available to let fast at green ville estate off badore road in ajah for Price: N750,000/annum.
Facilities available there are all round marble tiles flooring, all rooms wardrobe, fitted kitchen cabinet, all round POP ceiling, bath cubicle in all rooms, guest toilet, 4 toilet,3 bathroom, borehole water, adequate parking space, good security"
7106,ajah, Off Lekki Epe Expressway Ajah Lagos,2 beds 2 baths 2 Toilets,2,2,2,2BEDROOM FLAT,500000,,N6028,Added 07 Jan 2018,,2 Bedroom,2 bedroom flat for rent
7107,ajah,Old Ikoyi Ikoyi Lagos,6 beds 6 baths 7 Toilets,6,6,7,MARVELOUS FULLY DETACHED NEWLY BUILT 6 BEDROOM VILLA + PRIVATE CINEMA+POOL+ ELEVATOR+PARKING FOR UP TO 6 CARS @N1.4B!!!,,Sponsored,3EDSA,"Updated 20 Apr 2021, Added 02 Jan 2021",,6 Bedroom,"DIRECT BUYERS ONLY!

SEAMLESS TRANSACTION!

MARVELOUS FULLY DETACHED NEWLY BUILT 6 BEDROOM HOUSE + CINEMA+POOL + ELEVATOR + PARKING FOR UP TO 6 CARS

SALE PRICE @N1.4B!!!

CALL PRINCE ADEMOLA OSINUGA NOW TO BUY IMMEDIATELY"
7108,ajah, Abijo Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,Shop space,800000,,N2694,"Updated 07 Jan 2018, Added 20 Dec 2017",,,"shop facing the express at abijo for rent. It is located in a busy environment suitable for commercial activities.
Price: 800,000 per annum"
7109,ajah, Badore Ajah Lagos,1 beds 1 baths 2 Toilets,1,1,2,MINI FLAT,400000,,K6912,"Updated 04 Jan 2018, Added 30 Nov 2017",,1 Bedroom,"New fantastically and tastefully finished mini flat.. It has a large and
spacious living and room with visitor's toilet and toilet and bathroom in the
room.Security and generator house.

Located in a highly secured estate. p.o.p ceiling everywhere both sitting
room, room, kitchen and toilet.Room has wardrobe."
7110,ajah, Abijo Ajah Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,300000,,N5092,Added 04 Jan 2018,,1 Bedroom,This is a newly renovated  mini flat at Abijo GRA Ajah for rent at 300k per year. Agency and Legal is also 1year.
7111,ajah,lekki garden phase 4 road.Abraham Adesanya Estate Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,Land,6800000,,N3288,"Updated 02 Jan 2018, Added 22 Dec 2017",,,600 square meter Land for rent Lagos business school Abraham adesanya estate Ajah Lagos
7112,ajah,lekki garden phase 4 road.Abraham Adesanya Estate Ajah Lagos,0 beds 0 baths 0 Toilets,0,0,0,Land,6800000,,N3289,"Updated 02 Jan 2018, Added 22 Dec 2017",,,600 square meter Land for rent Lagos business school Abraham adesanya estate Ajah Lagos
7113,ajah, Abraham Adesanya Estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Apartment,1400000,,N4577,Added 02 Jan 2018,,3 Bedroom,"FEATURES:
- Located in one of the Best Estates in Abraham Adesanya area(No Floosding as ever occured in the Estate.)
- 3 units  of luxury apartment
- Located in a fully interlocked compound with entry and exit gates
- Ample and dedicated parking areas
- Children friendly environment (Very serene and secured environment)
- Each apartment comprises of well spacious sitting room, ensuite bedroom, guest toilet, fitted kitchen and pantry
- Each apartment is well fitted with fire alarm system, LED lighting system, etc
- Fully fitted kitchen with pantry (store) including gas/ electric burner, heat extractor, etc
- Finished with modern wardrobe and other furniture
- Excellent POP ceiling finishing
- Well treated portable water
- Roof already fitted with roof gutters
- Easy access to Lekki-epe expressway
- Corporate tenants preferred
- One year rent acceptable"
